timestamp,device_id,pressure_bar,pressure_status,flow_rate_L_min,total_volume_L,tds_ppm,tds_status,ph,ph_status,temperature_C,wifi_status,signal_strength_dBm,sensor_status,alert
2025-03-07 01:45:00,ESP32_WATER_01,3.26,Normal,4.26,3786.15,272,Good,7.3,Neutral,25.91,Connected,-76,OK,None
2025-03-07 02:00:00,ESP32_WATER_01,2.32,Normal,2.78,3786.84,204,Good,7.23,Neutral,27.94,Connected,-46,OK,None
2025-03-07 02:15:00,ESP32_WATER_01,3.4,Normal,1.29,3787.17,239,Good,7.4,Neutral,28.37,Connected,-57,OK,None
2025-03-07 02:30:00,ESP32_WATER_01,2.77,Normal,0.34,3787.25,387,Moderate,7.22,Neutral,29.73,Connected,-67,OK,None
2025-03-07 02:45:00,ESP32_WATER_01,2.86,Normal,0.33,3787.33,236,Good,7.49,Neutral,21.14,Connected,-61,OK,None
2025-03-07 03:00:00,ESP32_WATER_01,4.06,Normal,2.22,3787.89,255,Good,7.03,Neutral,25.37,Connected,-66,OK,None
2025-03-07 03:15:00,ESP32_WATER_01,3.12,Normal,0.92,3788.12,203,Good,7.64,Neutral,28.77,Connected,-48,OK,None
2025-03-07 03:30:00,ESP32_WATER_01,2.85,Normal,2.14,3788.65,350,Moderate,6.99,Neutral,21.8,Connected,-76,OK,None
2025-03-07 03:45:00,ESP32_WATER_01,2.12,Normal,0.67,3788.82,396,Moderate,7.28,Neutral,19.38,Connected,-75,OK,None
2025-03-07 04:00:00,ESP32_WATER_01,3.56,Normal,4.84,3790.03,413,Moderate,7.47,Neutral,20.54,Connected,-72,OK,None
2025-03-07 04:15:00,ESP32_WATER_01,2.46,Normal,1.54,3790.41,288,Good,7.29,Neutral,24.63,Connected,-55,OK,None
2025-03-07 04:30:00,ESP32_WATER_01,2.6,Normal,1.64,3790.82,314,Moderate,6.26,Acidic,31.06,Connected,-81,OK,pH Out of Range
2025-03-07 04:45:00,ESP32_WATER_01,2.87,Normal,1.76,3791.26,322,Moderate,7.32,Neutral,20.47,Connected,-58,OK,None
2025-03-07 05:00:00,ESP32_WATER_01,3.57,Normal,4.48,3792.38,286,Good,7.48,Neutral,21.5,Disconnected,-67,Fault,None
2025-03-07 05:15:00,ESP32_WATER_01,3.31,Normal,0.76,3792.57,346,Moderate,7.32,Neutral,23.49,Connected,-53,OK,None
2025-03-07 05:30:00,ESP32_WATER_01,2.94,Normal,1.8,3793.02,410,Moderate,7.58,Neutral,22.02,Connected,-84,OK,None
2025-03-07 05:45:00,ESP32_WATER_01,3.12,Normal,2.09,3793.54,399,Moderate,7.67,Neutral,21.48,Connected,-57,OK,None
2025-03-07 06:00:00,ESP32_WATER_01,2.76,Normal,1.01,3793.79,306,Moderate,6.92,Neutral,18.88,Connected,-68,OK,None
2025-03-07 06:15:00,ESP32_WATER_01,3.06,Normal,3.08,3794.56,277,Good,6.51,Neutral,23.42,Connected,-76,OK,None
2025-03-07 06:30:00,ESP32_WATER_01,3.03,Normal,4.13,3795.6,227,Good,6.72,Neutral,30.88,Connected,-48,OK,None
2025-03-07 06:45:00,ESP32_WATER_01,3.39,Normal,0.33,3795.68,181,Good,7.23,Neutral,26.66,Connected,-71,OK,None
2025-03-07 07:00:00,ESP32_WATER_01,3.39,Normal,3.31,3796.51,363,Moderate,7.45,Neutral,28.53,Connected,-64,OK,None
2025-03-07 07:15:00,ESP32_WATER_01,3.2,Normal,0.26,3796.57,319,Moderate,7.15,Neutral,23.19,Connected,-59,OK,None
2025-03-07 07:30:00,ESP32_WATER_01,2.86,Normal,1.01,3796.83,320,Moderate,6.65,Neutral,22.47,Connected,-59,OK,None
2025-03-07 07:45:00,ESP32_WATER_01,3.3,Normal,1.27,3797.14,515,Moderate,7.32,Neutral,26.56,Connected,-64,OK,None
2025-03-07 08:00:00,ESP32_WATER_01,2.96,Normal,1.3,3797.47,446,Moderate,7.2,Neutral,25.25,Connected,-65,OK,None
2025-03-07 08:15:00,ESP32_WATER_01,2.57,Normal,4.63,3798.63,323,Moderate,7.26,Neutral,24.83,Connected,-55,OK,None
2025-03-07 08:30:00,ESP32_WATER_01,2.84,Normal,1.37,3798.97,336,Moderate,7.92,Neutral,30.03,Connected,-52,OK,None
2025-03-07 08:45:00,ESP32_WATER_01,3.03,Normal,1.37,3799.31,231,Good,7.53,Neutral,22.58,Connected,-80,OK,None
2025-03-07 09:00:00,ESP32_WATER_01,3.36,Normal,0.59,3799.46,371,Moderate,7.15,Neutral,22.17,Connected,-73,OK,None
2025-03-07 09:15:00,ESP32_WATER_01,2.93,Normal,2.5,3800.08,338,Moderate,6.67,Neutral,27.55,Connected,-46,OK,None
2025-03-07 09:30:00,ESP32_WATER_01,2.52,Normal,1.69,3800.51,249,Good,7.74,Neutral,27.15,Connected,-71,OK,None
2025-03-07 09:45:00,ESP32_WATER_01,3.02,Normal,2.85,3801.22,339,Moderate,6.49,Acidic,21.87,Connected,-59,OK,pH Out of Range
2025-03-07 10:00:00,ESP32_WATER_01,3.05,Normal,0.57,3801.36,403,Moderate,7.09,Neutral,25.24,Disconnected,-55,Fault,None
2025-03-07 10:15:00,ESP32_WATER_01,3.07,Normal,6.09,3802.89,485,Moderate,6.72,Neutral,19.62,Connected,-63,OK,None
2025-03-07 10:30:00,ESP32_WATER_01,3.37,Normal,3.48,3803.76,198,Good,7.04,Neutral,25.89,Connected,-51,OK,None
2025-03-07 10:45:00,ESP32_WATER_01,3.41,Normal,2.07,3804.27,228,Good,7.16,Neutral,23.6,Connected,-78,OK,None
2025-03-07 11:00:00,ESP32_WATER_01,2.76,Normal,3.97,3805.27,312,Moderate,6.67,Neutral,24.26,Connected,-53,OK,None
2025-03-07 11:15:00,ESP32_WATER_01,2.75,Normal,6.2,3806.82,338,Moderate,6.22,Acidic,21.58,Connected,-58,OK,pH Out of Range
2025-03-07 11:30:00,ESP32_WATER_01,2.58,Normal,2.54,3807.45,454,Moderate,6.81,Neutral,28.58,Connected,-79,OK,None
2025-03-07 11:45:00,ESP32_WATER_01,3.28,Normal,1.73,3807.88,418,Moderate,6.66,Neutral,25.79,Connected,-50,OK,None
2025-03-07 12:00:00,ESP32_WATER_01,3.58,Normal,1.35,3808.22,154,Good,6.82,Neutral,27.98,Connected,-73,OK,None
2025-03-07 12:15:00,ESP32_WATER_01,2.87,Normal,1.56,3808.61,286,Good,7.09,Neutral,24.69,Connected,-55,OK,None
2025-03-07 12:30:00,ESP32_WATER_01,2.9,Normal,2.28,3809.18,198,Good,7.81,Neutral,28.57,Connected,-73,OK,None
2025-03-07 12:45:00,ESP32_WATER_01,3.59,Normal,1.67,3809.6,215,Good,6.96,Neutral,19.4,Connected,-51,OK,None
2025-03-07 13:00:00,ESP32_WATER_01,3.2,Normal,3.27,3810.41,366,Moderate,6.99,Neutral,25.02,Connected,-79,OK,None
2025-03-07 13:15:00,ESP32_WATER_01,3.17,Normal,5.16,3811.7,331,Moderate,7.16,Neutral,28.59,Connected,-64,OK,None
2025-03-07 13:30:00,ESP32_WATER_01,2.52,Normal,0.69,3811.88,452,Moderate,7.46,Neutral,19.06,Connected,-46,OK,None
2025-03-07 13:45:00,ESP32_WATER_01,3.27,Normal,0.69,3812.05,207,Good,7.42,Neutral,25.39,Connected,-52,OK,None
2025-03-07 14:00:00,ESP32_WATER_01,2.63,Normal,1.39,3812.39,317,Moderate,6.43,Acidic,26.73,Connected,-77,OK,pH Out of Range
2025-03-07 14:15:00,ESP32_WATER_01,2.55,Normal,0.34,3812.48,276,Good,6.78,Neutral,23.85,Connected,-54,OK,None
2025-03-07 14:30:00,ESP32_WATER_01,2.86,Normal,5.81,3813.93,445,Moderate,7.64,Neutral,27.98,Connected,-51,OK,None
2025-03-07 14:45:00,ESP32_WATER_01,2.77,Normal,4.27,3815.0,248,Good,6.99,Neutral,28.01,Connected,-83,OK,None
2025-03-07 15:00:00,ESP32_WATER_01,2.91,Normal,1.71,3815.43,337,Moderate,7.59,Neutral,23.15,Connected,-65,OK,None
2025-03-07 15:15:00,ESP32_WATER_01,2.42,Normal,1.84,3815.89,208,Good,7.49,Neutral,23.84,Connected,-73,OK,None
2025-03-07 15:30:00,ESP32_WATER_01,3.38,Normal,2.59,3816.53,435,Moderate,6.3,Acidic,21.52,Connected,-53,OK,pH Out of Range
2025-03-07 15:45:00,ESP32_WATER_01,3.45,Normal,1.02,3816.79,466,Moderate,6.54,Neutral,25.95,Disconnected,-50,Fault,None
2025-03-07 16:00:00,ESP32_WATER_01,2.22,Normal,1.52,3817.17,264,Good,7.07,Neutral,25.61,Connected,-76,OK,None
2025-03-07 16:15:00,ESP32_WATER_01,3.39,Normal,1.09,3817.44,254,Good,7.36,Neutral,25.01,Connected,-50,OK,None
2025-03-07 16:30:00,ESP32_WATER_01,2.68,Normal,2.09,3817.96,341,Moderate,7.09,Neutral,25.3,Connected,-68,OK,None
2025-03-07 16:45:00,ESP32_WATER_01,3.34,Normal,2.14,3818.5,254,Good,7.12,Neutral,22.43,Disconnected,-55,Fault,None
2025-03-07 17:00:00,ESP32_WATER_01,2.97,Normal,1.8,3818.95,411,Moderate,7.21,Neutral,20.71,Connected,-46,OK,None
2025-03-07 17:15:00,ESP32_WATER_01,3.01,Normal,3.99,3819.95,356,Moderate,7.16,Neutral,26.33,Connected,-85,OK,None
2025-03-07 17:30:00,ESP32_WATER_01,2.93,Normal,1.82,3820.4,421,Moderate,7.19,Neutral,24.41,Connected,-55,OK,None
2025-03-07 17:45:00,ESP32_WATER_01,3.48,Normal,1.91,3820.88,233,Good,6.25,Acidic,21.91,Connected,-60,OK,pH Out of Range
2025-03-07 18:00:00,ESP32_WATER_01,2.5,Normal,0.48,3821.0,209,Good,7.08,Neutral,22.82,Connected,-70,OK,None
2025-03-07 18:15:00,ESP32_WATER_01,3.24,Normal,3.19,3821.8,349,Moderate,7.07,Neutral,27.76,Connected,-48,OK,None
2025-03-07 18:30:00,ESP32_WATER_01,3.44,Normal,2.25,3822.36,455,Moderate,6.77,Neutral,27.58,Connected,-74,OK,None
2025-03-07 18:45:00,ESP32_WATER_01,3.29,Normal,3.44,3823.22,245,Good,6.89,Neutral,26.99,Connected,-57,OK,None
2025-03-07 19:00:00,ESP32_WATER_01,3.93,Normal,0.94,3823.46,356,Moderate,6.53,Neutral,24.88,Connected,-74,OK,None
2025-03-07 19:15:00,ESP32_WATER_01,2.79,Normal,0.74,3823.64,266,Good,7.35,Neutral,22.95,Connected,-81,OK,None
2025-03-07 19:30:00,ESP32_WATER_01,3.38,Normal,1.65,3824.05,404,Moderate,6.74,Neutral,28.97,Connected,-84,OK,None
2025-03-07 19:45:00,ESP32_WATER_01,2.96,Normal,0.27,3824.12,249,Good,7.15,Neutral,24.03,Connected,-74,OK,None
2025-03-07 20:00:00,ESP32_WATER_01,3.49,Normal,6.03,3825.63,342,Moderate,7.0,Neutral,25.81,Connected,-72,OK,None
2025-03-07 20:15:00,ESP32_WATER_01,3.0,Normal,1.6,3826.03,409,Moderate,7.13,Neutral,22.45,Connected,-56,OK,None
2025-03-07 20:30:00,ESP32_WATER_01,2.84,Normal,0.12,3826.06,212,Good,7.56,Neutral,24.29,Connected,-51,OK,None
2025-03-07 20:45:00,ESP32_WATER_01,3.52,Normal,1.31,3826.39,368,Moderate,6.91,Neutral,17.0,Connected,-69,OK,None
2025-03-07 21:00:00,ESP32_WATER_01,2.8,Normal,1.74,3826.82,291,Good,7.16,Neutral,23.11,Connected,-83,OK,None
2025-03-07 21:15:00,ESP32_WATER_01,2.43,Normal,5.18,3828.12,387,Moderate,7.46,Neutral,20.43,Connected,-77,OK,None
2025-03-07 21:30:00,ESP32_WATER_01,2.79,Normal,2.07,3828.64,349,Moderate,7.26,Neutral,25.65,Connected,-79,OK,None
2025-03-07 21:45:00,ESP32_WATER_01,3.25,Normal,0.52,3828.77,286,Good,6.88,Neutral,23.21,Connected,-66,OK,None
2025-03-07 22:00:00,ESP32_WATER_01,3.56,Normal,2.61,3829.42,312,Moderate,6.58,Neutral,24.1,Connected,-74,OK,None
2025-03-07 22:15:00,ESP32_WATER_01,3.04,Normal,2.05,3829.93,173,Good,6.87,Neutral,31.39,Connected,-79,OK,None
2025-03-07 22:30:00,ESP32_WATER_01,3.53,Normal,1.69,3830.35,389,Moderate,7.27,Neutral,21.94,Connected,-57,OK,None
2025-03-07 22:45:00,ESP32_WATER_01,2.46,Normal,1.48,3830.72,471,Moderate,7.18,Neutral,25.37,Connected,-57,OK,None
2025-03-07 23:00:00,ESP32_WATER_01,2.82,Normal,3.81,3831.68,276,Good,7.46,Neutral,25.66,Connected,-68,OK,None
2025-03-07 23:15:00,ESP32_WATER_01,2.88,Normal,2.0,3832.18,316,Moderate,7.07,Neutral,22.15,Connected,-84,OK,None
2025-03-07 23:30:00,ESP32_WATER_01,2.95,Normal,1.91,3832.65,445,Moderate,6.89,Neutral,28.31,Connected,-75,OK,None
2025-03-07 23:45:00,ESP32_WATER_01,3.03,Normal,4.43,3833.76,176,Good,6.61,Neutral,29.94,Connected,-60,OK,None
2025-03-08 00:00:00,ESP32_WATER_01,3.28,Normal,3.51,3834.64,360,Moderate,6.72,Neutral,28.6,Connected,-59,OK,None
2025-03-08 00:15:00,ESP32_WATER_01,2.82,Normal,2.62,3835.29,453,Moderate,6.78,Neutral,22.14,Connected,-67,OK,None
2025-03-08 00:30:00,ESP32_WATER_01,3.06,Normal,1.11,3835.57,269,Good,7.72,Neutral,22.89,Connected,-48,OK,None
2025-03-08 00:45:00,ESP32_WATER_01,2.98,Normal,1.56,3835.96,276,Good,6.73,Neutral,18.92,Connected,-66,OK,None
2025-03-08 01:00:00,ESP32_WATER_01,2.63,Normal,1.86,3836.43,426,Moderate,6.73,Neutral,24.45,Connected,-62,OK,None
2025-03-08 01:15:00,ESP32_WATER_01,2.95,Normal,0.59,3836.57,232,Good,6.92,Neutral,24.67,Connected,-47,OK,None
2025-03-08 01:30:00,ESP32_WATER_01,2.94,Normal,1.33,3836.91,388,Moderate,7.61,Neutral,27.34,Connected,-73,OK,None
2025-03-08 01:45:00,ESP32_WATER_01,2.93,Normal,2.06,3837.42,350,Moderate,7.39,Neutral,30.29,Connected,-80,OK,None
2025-03-08 02:00:00,ESP32_WATER_01,3.01,Normal,3.03,3838.18,410,Moderate,7.1,Neutral,21.22,Connected,-46,OK,None
2025-03-08 02:15:00,ESP32_WATER_01,3.03,Normal,2.94,3838.91,309,Moderate,6.57,Neutral,25.42,Connected,-49,OK,None
2025-03-08 02:30:00,ESP32_WATER_01,2.83,Normal,0.38,3839.01,442,Moderate,7.15,Neutral,24.32,Connected,-85,OK,None
2025-03-08 02:45:00,ESP32_WATER_01,3.51,Normal,1.49,3839.38,289,Good,7.48,Neutral,24.55,Connected,-84,OK,None
2025-03-08 03:00:00,ESP32_WATER_01,2.53,Normal,1.0,3839.63,202,Good,7.69,Neutral,29.69,Connected,-48,OK,None
2025-03-08 03:15:00,ESP32_WATER_01,2.71,Normal,0.3,3839.71,196,Good,6.26,Acidic,25.29,Connected,-56,OK,pH Out of Range
2025-03-08 03:30:00,ESP32_WATER_01,4.11,Normal,1.79,3840.15,232,Good,6.82,Neutral,26.65,Connected,-62,OK,None
2025-03-08 03:45:00,ESP32_WATER_01,2.58,Normal,1.31,3840.48,374,Moderate,7.17,Neutral,26.42,Connected,-48,OK,None
2025-03-08 04:00:00,ESP32_WATER_01,2.46,Normal,2.01,3840.98,259,Good,7.63,Neutral,25.65,Connected,-59,OK,None
2025-03-08 04:15:00,ESP32_WATER_01,3.29,Normal,2.96,3841.72,318,Moderate,6.6,Neutral,22.7,Connected,-56,OK,None
2025-03-08 04:30:00,ESP32_WATER_01,2.17,Normal,2.6,3842.37,327,Moderate,6.69,Neutral,30.62,Connected,-77,OK,None
2025-03-08 04:45:00,ESP32_WATER_01,2.91,Normal,6.6,3844.02,258,Good,6.94,Neutral,24.9,Connected,-49,OK,None
2025-03-08 05:00:00,ESP32_WATER_01,3.86,Normal,2.24,3844.58,332,Moderate,6.57,Neutral,26.59,Connected,-70,OK,None
2025-03-08 05:15:00,ESP32_WATER_01,2.38,Normal,5.05,3845.85,395,Moderate,6.34,Acidic,25.76,Connected,-51,OK,pH Out of Range
2025-03-08 05:30:00,ESP32_WATER_01,2.21,Normal,0.77,3846.04,322,Moderate,7.98,Neutral,18.67,Connected,-58,OK,None
2025-03-08 05:45:00,ESP32_WATER_01,2.4,Normal,2.57,3846.68,393,Moderate,7.03,Neutral,21.87,Connected,-74,OK,None
2025-03-08 06:00:00,ESP32_WATER_01,3.36,Normal,1.1,3846.96,289,Good,6.87,Neutral,25.34,Connected,-74,OK,None
2025-03-08 06:15:00,ESP32_WATER_01,3.45,Normal,1.63,3847.36,341,Moderate,6.65,Neutral,22.45,Connected,-77,OK,None
2025-03-08 06:30:00,ESP32_WATER_01,2.79,Normal,3.57,3848.26,327,Moderate,7.11,Neutral,26.21,Connected,-57,OK,None
2025-03-08 06:45:00,ESP32_WATER_01,3.27,Normal,1.62,3848.66,405,Moderate,6.91,Neutral,22.27,Connected,-65,OK,None
2025-03-08 07:00:00,ESP32_WATER_01,3.56,Normal,4.04,3849.67,353,Moderate,7.44,Neutral,25.05,Connected,-69,OK,None
2025-03-08 07:15:00,ESP32_WATER_01,3.71,Normal,1.13,3849.95,268,Good,6.7,Neutral,19.88,Connected,-53,OK,None
2025-03-08 07:30:00,ESP32_WATER_01,2.9,Normal,0.74,3850.14,359,Moderate,7.12,Neutral,27.51,Disconnected,-52,Fault,None
2025-03-08 07:45:00,ESP32_WATER_01,2.08,Normal,2.35,3850.73,243,Good,7.1,Neutral,26.35,Connected,-60,OK,None
2025-03-08 08:00:00,ESP32_WATER_01,2.67,Normal,2.43,3851.33,352,Moderate,7.34,Neutral,26.49,Connected,-68,OK,None
2025-03-08 08:15:00,ESP32_WATER_01,2.83,Normal,1.54,3851.72,317,Moderate,7.05,Neutral,24.73,Connected,-52,OK,None
2025-03-08 08:30:00,ESP32_WATER_01,2.9,Normal,3.12,3852.5,331,Moderate,7.36,Neutral,22.91,Connected,-48,OK,None
2025-03-08 08:45:00,ESP32_WATER_01,2.92,Normal,0.25,3852.56,316,Moderate,7.25,Neutral,29.73,Connected,-61,OK,None
2025-03-08 09:00:00,ESP32_WATER_01,3.45,Normal,0.86,3852.77,271,Good,7.47,Neutral,30.0,Connected,-52,OK,None
2025-03-08 09:15:00,ESP32_WATER_01,3.51,Normal,2.72,3853.45,261,Good,7.36,Neutral,24.79,Connected,-71,OK,None
2025-03-08 09:30:00,ESP32_WATER_01,2.93,Normal,1.67,3853.87,406,Moderate,7.05,Neutral,23.29,Connected,-84,OK,None
2025-03-08 09:45:00,ESP32_WATER_01,3.44,Normal,1.17,3854.16,470,Moderate,7.79,Neutral,19.81,Connected,-63,OK,None
2025-03-08 10:00:00,ESP32_WATER_01,1.57,Low,2.22,3854.72,341,Moderate,6.92,Neutral,25.68,Connected,-80,OK,Pressure Alert
2025-03-08 10:15:00,ESP32_WATER_01,3.03,Normal,3.84,3855.68,322,Moderate,7.74,Neutral,22.99,Connected,-47,OK,None
2025-03-08 10:30:00,ESP32_WATER_01,3.36,Normal,2.58,3856.32,221,Good,7.56,Neutral,23.56,Connected,-67,OK,None
2025-03-08 10:45:00,ESP32_WATER_01,3.03,Normal,3.41,3857.17,179,Good,7.4,Neutral,27.89,Connected,-52,OK,None
2025-03-08 11:00:00,ESP32_WATER_01,3.82,Normal,2.68,3857.84,191,Good,7.13,Neutral,22.11,Connected,-49,OK,None
2025-03-08 11:15:00,ESP32_WATER_01,2.42,Normal,4.53,3858.98,362,Moderate,6.88,Neutral,30.76,Connected,-63,OK,None
2025-03-08 11:30:00,ESP32_WATER_01,2.79,Normal,1.32,3859.31,177,Good,7.24,Neutral,21.95,Connected,-71,OK,None
2025-03-08 11:45:00,ESP32_WATER_01,2.95,Normal,4.01,3860.31,372,Moderate,7.24,Neutral,18.86,Connected,-84,OK,None
2025-03-08 12:00:00,ESP32_WATER_01,3.18,Normal,0.41,3860.41,232,Good,7.13,Neutral,23.03,Connected,-48,OK,None
2025-03-08 12:15:00,ESP32_WATER_01,3.51,Normal,0.67,3860.58,332,Moderate,7.38,Neutral,26.07,Connected,-61,OK,None
2025-03-08 12:30:00,ESP32_WATER_01,2.99,Normal,3.07,3861.35,287,Good,7.53,Neutral,25.41,Connected,-78,OK,None
2025-03-08 12:45:00,ESP32_WATER_01,2.43,Normal,0.64,3861.51,235,Good,6.83,Neutral,25.55,Connected,-75,OK,None
2025-03-08 13:00:00,ESP32_WATER_01,3.34,Normal,1.54,3861.89,209,Good,6.9,Neutral,24.17,Connected,-57,OK,None
2025-03-08 13:15:00,ESP32_WATER_01,3.3,Normal,4.48,3863.01,182,Good,6.66,Neutral,23.5,Connected,-81,OK,None
2025-03-08 13:30:00,ESP32_WATER_01,2.22,Normal,0.76,3863.2,233,Good,7.32,Neutral,21.28,Connected,-49,OK,None
2025-03-08 13:45:00,ESP32_WATER_01,3.0,Normal,3.63,3864.11,497,Moderate,7.79,Neutral,25.39,Connected,-66,OK,None
2025-03-08 14:00:00,ESP32_WATER_01,2.36,Normal,1.48,3864.48,424,Moderate,6.64,Neutral,28.17,Connected,-74,OK,None
2025-03-08 14:15:00,ESP32_WATER_01,2.73,Normal,0.7,3864.65,334,Moderate,6.86,Neutral,25.04,Connected,-70,OK,None
2025-03-08 14:30:00,ESP32_WATER_01,2.64,Normal,1.99,3865.15,290,Good,6.62,Neutral,22.72,Connected,-65,OK,None
2025-03-08 14:45:00,ESP32_WATER_01,3.32,Normal,4.28,3866.22,273,Good,6.96,Neutral,25.44,Connected,-49,OK,None
2025-03-08 15:00:00,ESP32_WATER_01,3.05,Normal,0.62,3866.37,328,Moderate,6.34,Acidic,29.39,Connected,-65,OK,pH Out of Range
2025-03-08 15:15:00,ESP32_WATER_01,2.49,Normal,0.58,3866.52,274,Good,7.64,Neutral,24.39,Connected,-58,OK,None
2025-03-08 15:30:00,ESP32_WATER_01,3.35,Normal,3.0,3867.27,273,Good,7.47,Neutral,21.29,Connected,-52,OK,None
2025-03-08 15:45:00,ESP32_WATER_01,2.43,Normal,1.27,3867.59,358,Moderate,7.27,Neutral,25.66,Connected,-78,OK,None
2025-03-08 16:00:00,ESP32_WATER_01,3.13,Normal,6.65,3869.25,239,Good,7.56,Neutral,26.77,Connected,-55,OK,None
2025-03-08 16:15:00,ESP32_WATER_01,2.67,Normal,2.43,3869.86,121,Good,7.54,Neutral,27.6,Connected,-65,OK,None
2025-03-08 16:30:00,ESP32_WATER_01,2.85,Normal,3.83,3870.81,273,Good,7.17,Neutral,27.09,Connected,-83,OK,None
2025-03-08 16:45:00,ESP32_WATER_01,3.2,Normal,2.37,3871.41,436,Moderate,6.66,Neutral,25.5,Connected,-65,OK,None
2025-03-08 17:00:00,ESP32_WATER_01,3.21,Normal,0.63,3871.56,189,Good,6.9,Neutral,22.5,Connected,-57,OK,None
2025-03-08 17:15:00,ESP32_WATER_01,3.53,Normal,0.92,3871.79,220,Good,7.16,Neutral,22.05,Connected,-54,OK,None
2025-03-08 17:30:00,ESP32_WATER_01,2.97,Normal,1.03,3872.05,269,Good,6.89,Neutral,23.99,Disconnected,-60,Fault,None
2025-03-08 17:45:00,ESP32_WATER_01,3.12,Normal,2.79,3872.75,192,Good,7.89,Neutral,26.85,Connected,-73,OK,None
2025-03-08 18:00:00,ESP32_WATER_01,2.82,Normal,1.94,3873.23,440,Moderate,7.26,Neutral,23.05,Connected,-71,OK,None
2025-03-08 18:15:00,ESP32_WATER_01,3.07,Normal,0.33,3873.32,327,Moderate,7.24,Neutral,23.53,Connected,-84,OK,None
2025-03-08 18:30:00,ESP32_WATER_01,3.18,Normal,3.18,3874.11,177,Good,7.58,Neutral,22.34,Connected,-53,OK,None
2025-03-08 18:45:00,ESP32_WATER_01,2.96,Normal,7.48,3875.98,309,Moderate,7.31,Neutral,29.68,Connected,-55,OK,None
2025-03-08 19:00:00,ESP32_WATER_01,2.28,Normal,0.75,3876.17,316,Moderate,7.09,Neutral,24.33,Connected,-85,OK,None
2025-03-08 19:15:00,ESP32_WATER_01,3.13,Normal,0.86,3876.38,300,Moderate,7.81,Neutral,27.01,Disconnected,-71,Fault,None
2025-03-08 19:30:00,ESP32_WATER_01,3.15,Normal,1.14,3876.67,306,Moderate,7.37,Neutral,29.74,Connected,-47,OK,None
2025-03-08 19:45:00,ESP32_WATER_01,2.73,Normal,1.76,3877.11,309,Moderate,7.0,Neutral,22.14,Connected,-71,OK,None
2025-03-08 20:00:00,ESP32_WATER_01,2.49,Normal,0.8,3877.31,344,Moderate,7.27,Neutral,27.28,Connected,-66,OK,None
2025-03-08 20:15:00,ESP32_WATER_01,3.59,Normal,4.44,3878.42,349,Moderate,6.99,Neutral,24.72,Connected,-79,OK,None
2025-03-08 20:30:00,ESP32_WATER_01,3.2,Normal,5.59,3879.82,200,Good,6.87,Neutral,29.22,Connected,-50,OK,None
2025-03-08 20:45:00,ESP32_WATER_01,2.91,Normal,2.13,3880.35,324,Moderate,7.52,Neutral,22.62,Connected,-74,OK,None
2025-03-08 21:00:00,ESP32_WATER_01,2.55,Normal,1.86,3880.81,334,Moderate,7.0,Neutral,25.64,Connected,-73,OK,None
2025-03-08 21:15:00,ESP32_WATER_01,2.67,Normal,0.37,3880.91,271,Good,6.89,Neutral,26.9,Connected,-81,OK,None
2025-03-08 21:30:00,ESP32_WATER_01,3.52,Normal,0.69,3881.08,456,Moderate,7.27,Neutral,22.95,Connected,-80,OK,None
2025-03-08 21:45:00,ESP32_WATER_01,3.06,Normal,0.2,3881.13,313,Moderate,7.62,Neutral,24.38,Connected,-81,OK,None
2025-03-08 22:00:00,ESP32_WATER_01,2.78,Normal,1.19,3881.43,360,Moderate,6.36,Acidic,24.58,Connected,-47,OK,pH Out of Range
2025-03-08 22:15:00,ESP32_WATER_01,3.2,Normal,1.37,3881.77,284,Good,6.91,Neutral,28.28,Connected,-80,OK,None
2025-03-08 22:30:00,ESP32_WATER_01,2.67,Normal,2.97,3882.51,295,Good,6.31,Acidic,31.65,Disconnected,-80,Fault,pH Out of Range
2025-03-08 22:45:00,ESP32_WATER_01,3.6,Normal,2.15,3883.05,868,Poor,5.85,Acidic,29.73,Connected,-75,OK,High TDS
2025-03-08 23:00:00,ESP32_WATER_01,3.54,Normal,0.98,3883.3,209,Good,7.22,Neutral,29.31,Connected,-59,OK,None
2025-03-08 23:15:00,ESP32_WATER_01,2.81,Normal,3.09,3884.07,379,Moderate,6.67,Neutral,12.44,Connected,-70,OK,None
2025-03-08 23:30:00,ESP32_WATER_01,2.75,Normal,8.28,3886.14,553,Moderate,7.51,Neutral,25.4,Connected,-83,OK,None
2025-03-08 23:45:00,ESP32_WATER_01,1.95,Low,3.2,3886.94,390,Moderate,6.72,Neutral,25.19,Connected,-64,OK,Pressure Alert
2025-03-09 00:00:00,ESP32_WATER_01,2.41,Normal,1.28,3887.26,298,Good,7.43,Neutral,27.4,Connected,-54,OK,None
2025-03-09 00:15:00,ESP32_WATER_01,1.23,Low,2.33,3887.84,484,Moderate,7.32,Neutral,20.68,Connected,-61,OK,Pressure Alert
2025-03-09 00:30:00,ESP32_WATER_01,3.05,Normal,0.78,3888.03,398,Moderate,6.83,Neutral,27.18,Connected,-68,OK,None
2025-03-09 00:45:00,ESP32_WATER_01,2.87,Normal,0.71,3888.21,399,Moderate,7.0,Neutral,18.74,Connected,-67,OK,None
2025-03-09 01:00:00,ESP32_WATER_01,2.46,Normal,5.88,3889.68,331,Moderate,7.27,Neutral,28.08,Connected,-56,OK,None
2025-03-09 01:15:00,ESP32_WATER_01,2.89,Normal,2.35,3890.27,400,Moderate,7.41,Neutral,20.05,Connected,-51,OK,None
